Name	Blank	SRR6819014	SRR6819015	SRR6819016	SRR6819017	SRR6819018	SRR6819019	SRR6819020	SRR6819021	SRR6819022	SRR6819023
PSMF1		9.043074508	8.805942066	9.218902557	8.970364534	8.658951127	8.569407456	8.722545776	8.969021111	8.71457337	8.774492202
FRRS1_1		6.67354577	6.871931092	6.828941755	6.748673256	7.596356351	7.24627429	6.717471222	7.77783057	8.088696949	7.328687608
PDAP1		10.51012279	10.64705719	10.98776301	10.65911015	10.32315834	10.06639527	10.2518575	10.26792479	10.2593073	10.13492998
SLT-1		7.434507995	7.287140103	6.940880342	7.276381893	7.612513539	7.305478549	7.19677307	7.671420952	7.467473551	7.444803072
SPINT2_4		3.708094922	3.980008167	4.273861212	3.121244775	6.099388754	5.187253285	4.242824155	5.48196078	5.072825629	5.744400602
RTF1		6.694711566	6.553079052	6.3150561	7.346328008	7.335893837	6.851528235	7.140582848	7.330430687	6.849233196	7.077761432
INX2_2		7.555141556	8.42669579	8.010247325	7.240094614	7.971059507	9.174812282	7.878042436	8.722194527	8.981184681	8.744593313
PLEKHG5		8.771484647	8.593692996	9.28099516	8.936749349	8.855035482	8.76588596	8.577709433	8.78988024	8.842671459	8.727225848
UNC-5_8		3.329392413	3.392497144	3.67728004	0	4.463915563	3.679386452	0	4.463754914	4.992882733	4.293192877
RAD52_1		7.316578176	7.363115341	7.822582811	8.21052375	8.129158199	8.201999041	7.83620047	8.189939406	8.024807478	8.237913756
RAPGAP1_1		6.008162122	6.206396335	5.774090144	6.187442694	5.83138212	6.417833248	5.916542556	5.950874476	6.165035118	6.108662982
IDH1		11.89512883	11.36934147	11.78051007	11.41664318	11.68189892	11.68471028	11.68067698	11.65153607	11.56246871	11.6957874
SLC5A7_4		7.789613442	7.461449565	7.207083041	7.920710199	7.911360873	7.879069713	7.392319233	7.847906828	7.871185629	7.939220165
TIM10		9.999805033	10.06111951	10.46241621	10.12797388	10.1290371	10.25305279	9.922581233	10.25416535	9.984931716	10.14967189
MYO61F_1		7.409121823	7.435288936	5.841576171	7.466368153	8.254571633	8.333785145	7.785799847	8.387739576	8.510805071	8.206924095
TBL1XR1_1		4.9622209	5.468705064	5.967757528	4.737215036	4.510644398	4.567712561	4.913654247	4.609205065	5.033407836	4.837317269
CSNK1G1_9		6.815572411	6.077011292	6.407032573	6.442923272	6.54327046	5.697135296	5.943067229	6.564176652	6.430795479	6.025852569
ARRDC3_5		7.96536008	8.404393485	8.00289649	7.995177233	7.907000647	9.418399927	8.598716323	9.138376542	9.32720017	8.731587354
THOC3		7.409121823	7.344493323	7.74539805	7.615458312	8.11788346	8.232826974	8.29326514	8.440533226	8.331477223	7.998331257
RFC4_2		8.510105686	8.395375125	8.904696947	8.818680988	8.476779472	8.313326881	8.573471098	8.724857399	8.510805071	8.513383604
COL3A1_6		6.796119046	6.984457277	5.997650856	3.121244775	10.84701781	11.5858315	11.84923898	11.49849389	11.69941738	11.15838101
WDR3		8.305181227	8.541509871	9.355031725	8.929171735	8.959786385	8.72619871	8.733983928	8.90940487	8.82834759	8.805853706
RPL4_1		12.97362365	12.99630917	13.34862199	13.09735577	12.59928641	12.67189128	12.94935485	12.58672237	12.48443326	12.29033874
EIF4G3_8		13.66331819	13.42012955	13.74180372	13.75405217	13.58021153	13.45848497	13.55885186	13.54953313	13.48556303	13.34308264
LGI4_6		5.577972853	5.691356698	4.765885509	6.109128297	5.430852811	6.417833248	6.520191988	5.506929437	6.011211855	6.199625808
RPL4_2		13.82172123	13.49327571	13.84958839	13.87323856	13.25610763	13.2652592	13.55375109	13.21977485	13.19381329	12.97019555
NDUFS5		9.918925449	9.703813636	10.18720853	9.87935707	9.582575546	9.946643162	9.654169262	9.800923951	9.64582291	9.844061461
GPR83		5.434363782	6.434824569	5.937231667	5.907946714	5.381420691	5.388414958	6.877301381	5.009388703	5.990777427	5.349700017
DCAF17		6.996910895	6.791721538	7.015832142	6.713815047	7.695756089	7.462361946	7.718299071	7.698768155	7.62161772	7.486690236
THOC7_2		10.54841379	10.53141749	11.55531734	10.69975916	10.66404429	10.70177138	10.37507771	10.66660097	10.70652355	10.53869547
SUCLG1		12.15724265	12.13109086	12.4759886	12.19177076	12.07367115	12.18928201	12.09634333	12.12911589	12.00312074	12.07490682
SEMA-1A_1		10.00405036	9.996985749	9.704544035	9.859560705	9.613678745	9.767239477	10.04548664	9.725812592	9.80790274	9.630630754
SLU7_2		4.735899747	4.161179411	4.273861212	3.494225	4.683751477	5.187253285	4.681322714	4.782806305	4.908248815	5.075539858
RPL4_3		12.33542126	11.84843028	11.8866665	12.15569929	11.54934361	11.64474053	11.9593158	11.50509257	11.62305586	11.24977949
GAPDH2		14.55774476	14.2398013	14.69355213	14.57119005	14.42708117	14.37333647	14.37892443	14.3626456	14.16345939	14.1330055
SPINT2_5		0	0	0	0	4.599792743	4.91048688	8.49048257	4.513885413	4.450489385	5.047826139
ALAS1		7.578103403	7.132911145	7.973112784	8.106864778	7.590930159	7.101066772	7.26143418	7.937873153	7.209019999	7.629083979
ALAS2_1		6.630259191	5.934869142	6.828941755	6.832302972	6.799966847	6.013491093	6.228303994	6.892557389	6.128089407	6.756789989
FRRS1_2		6.442823954	6.486696284	6.055641109	6.237385998	6.864352167	8.18408273	6.429303216	6.452937568	7.360047676	7.502089605
BCAS2		8.129795139	8.512609362	8.794064168	8.764356088	8.661541819	8.487777381	8.435497291	8.937226478	8.5567094	8.740271008
KIF11_2		7.396259234	7.344493323	6.407032573	7.190246626	7.680509579	7.330126473	8.407198278	8.039768932	7.790728544	7.507186416
IK2_2		6.736133765	6.763962463	4.898560291	6.377611197	6.609170204	6.417833248	6.835437602	6.711077495	6.814772932	6.887618664
UBE2I		10.98735508	10.82970106	11.04971566	10.89715901	11.53033446	11.53858407	11.3027404	11.54782772	11.40488262	11.48010186
RPL23A		15.39787204	15.24628354	15.78920098	15.40709914	14.91235334	14.96281919	15.14458308	14.77475093	14.82309957	14.62304601
DDR1_3		4.255783623	4.933554944	3.521383169	3.790317358	4.086018336	2.470653828	4.061023983	5.043919716	4.325515469	4.245192481
EIF4G_5		8.96247095	8.561804287	7.305967637	8.592715526	8.82761466	8.74770433	9.246399702	9.410609052	9.121721398	8.753199268
SPINT2_6		9.671839218	10.31773672	9.234678039	8.966667959	12.56164002	12.05155676	11.47053787	12.23050516	12.83148672	12.17717804
SEMA1A		8.591352517	8.227680218	6.971329907	7.889812731	7.8626579	7.867890334	8.378333044	8.039768932	7.876764452	7.924056055
RAB33B		6.944861756	7.296858711	7.44264209	7.276381893	7.104146774	7.120037319	7.021177433	7.364982664	7.261139132	7.263918177
GLOB1_2		10.83364309	11.51800463	11.55908129	10.37665572	10.45892215	10.1518359	11.11938254	10.83627344	11.31270933	10.81118189
C1QTNF2_15		4.562528307	4.396318241	3.147629752	3.649853971	2.421962875	1.494251615	3.852965778	3.373324999	4.037493044	3.91786924
UNC-5_9		3.53113417	4.659988514	0	4.666058582	4.874476198	4.724678451	5.369782077	5.235362872	4.771191398	4.736760586
HNRNPA2B1_2		0	0	0	6.895882753	3.48168538	0	0	0	0	3.721358096
MOB4		8.927137464	8.624892067	8.920388668	8.716735078	8.832221143	8.957363475	8.556392139	8.692573874	8.778554386	8.990056878
ADAT3		7.589448717	7.306512288	7.244963435	7.497444266	7.66510022	7.7930332	7.512311433	7.6878914	7.311440862	7.481520367
RPS17		14.17747209	14.02993638	14.88758094	14.40247959	13.72803775	13.79355596	13.88102401	13.71829686	13.67887683	13.57176576
MRPS18B		8.16054709	8.149380512	8.872792011	8.768608328	8.488499797	8.719994903	8.009351391	8.427514824	8.41819845	8.818209877
DNAJA1_1		10.0824251	10.19966634	10.30396198	10.05151318	10.35151289	10.50835038	10.17840767	10.4884534	10.26463641	10.31428545
PCSK2		9.896264716	10.00590096	9.949811168	9.499141242	9.518282182	9.327472817	9.836772356	8.953211381	9.35744213	9.354826359
DDX18		10.7526999	10.76640532	11.13288299	11.12401403	10.74444589	10.85471068	10.71421852	10.82638889	10.72828756	10.63205535
ALAS2_2		10.81684873	11.22282577	11.14795689	11.61623349	11.2305051	11.13438958	11.19926243	11.38143633	10.79315219	11.01769742
SFXN2_3		6.256110034	6.121441482	6.083784919	6.16180736	5.885573227	6.185442393	6.24971183	6.346300748	6.090172637	5.982593856
SRA1		9.875561196	10.08935464	9.826149375	10.23325939	9.77310425	9.648135125	10.0576756	9.633879755	9.957552862	9.852095654
SPINT2_7		10.83959401	11.65229662	11.44640825	11.64889379	10.2415322	10.51194566	10.43119791	9.735088005	14.362597	10.68136231
COL3A1_7		10.81080304	10.69102104	10.45165744	10.62081486	10.1430089	9.773243831	10.39322669	9.684003429	9.858120824	10.15536441
EIF4G_6		7.302859397	7.18617391	4.960586124	6.584717938	7.00154779	7.237614662	7.763648657	7.843012709	7.748752326	6.941325475
CHD64		11.73705972	11.8730017	11.9864763	11.46329803	12.30770926	12.73169985	12.81511643	12.63051595	12.55854686	12.69724334
UNC-5_10		7.600705508	7.812553357	7.903762491	7.596447577	7.928671181	8.412834916	7.785799847	7.75195488	7.67382349	8.019888085
EGL3_1		7.85687838	7.891643992	7.398507107	7.300076069	7.442171044	7.202446809	7.878042436	7.03669312	7.82576097	7.638404991
DDR1_4		5.434363782	5.24601017	5.937231667	4.591209649	4.463915563	4.724678451	4.616883581	4.698615317	4.67200614	4.384652885
PSMA2		11.11648529	10.78810108	11.59374582	11.31782242	11.05491887	11.05897964	11.13168618	10.98474554	10.89219105	10.7904275
NDC80_1		7.947836846	7.910757268	7.762910614	8.462283469	8.428922168	8.56595273	8.663953853	8.670643066	8.670286566	8.582619511
DNAJA1_2		9.617459461	9.799210147	10.06723335	9.68608806	10.01413512	10.11920755	9.838539516	10.04527089	9.892949952	10.08467308
POLR2F		8.510105686	8.732648284	8.798316608	8.802182451	8.881944832	8.732375954	8.808004976	8.849660544	8.781531457	8.75748307
ABCB7		9.517065122	9.57195102	9.516024071	9.359532473	9.640190447	9.581262117	9.354095857	9.636710563	9.381187398	9.522777416
NEDD4		10.68556545	10.63273939	10.15440976	10.52478438	10.45966662	10.44957295	10.48972184	10.56177679	10.68601584	10.61916652
C1QTNF2_16		9.24668236	8.512609362	9.206156781	8.940523282	8.638056388	8.513113832	9.052952742	7.730914895	9.499816033	8.803784016
GLOB1_3		10.84788428	11.43737266	11.5445992	10.42594695	10.45594041	10.12508843	10.99417488	10.82514854	11.22849387	10.77571971
ADAMTS9_1		9.107624046	8.321123892	8.169736751	6.971609043	8.635423138	8.017028429	8.052624567	8.174438145	8.098279739	8.355615899
SNMP1_2		8.657526894	8.50424461	8.26499322	8.503686692	9.067246302	8.936111853	8.556392139	9.544758461	8.960317366	8.797557071
PEN-2		7.982673025	7.616950658	8.240200113	8.375732292	7.880558879	7.822285854	7.793108637	8.026879266	7.936748538	8.08269081
GALNACT2		11.30720977	11.37049243	11.61439285	11.49315541	11.32423116	11.07729516	11.44001742	11.45505118	11.217544	11.16161706
EGL3_2		6.67354577	6.884876273	5.50941854	5.968345772	6.531988459	5.818236585	6.90455056	6.072941203	6.504718408	6.442456544
SSX2IP		6.198002609	6.325126743	4.960586124	5.907946714	5.716482259	5.993056153	5.518291879	5.735385511	5.768736103	5.844444174
ACTL10		8.786349605	9.240459628	9.06505235	9.534529265	8.884164785	9.243461673	8.569220276	8.76163056	8.793378685	8.832492918
PEX13		6.67354577	4.982552195	6.111390193	4.512263938	5.696410065	5.671645595	5.445947069	5.670565145	5.447422224	5.394397667
EIF1AY		13.348697	13.58574152	13.73862636	13.53426609	12.98254391	13.04426628	13.36924509	13.05443357	13.03182953	12.9847706
ARS2		10.61515384	10.81624884	10.78092011	11.22107065	10.93262589	11.06388656	10.74186465	10.90304389	10.85804864	10.91453973
CHAMP1_2		10.95701937	10.88712289	10.76471308	9.996379269	9.993719903	10.45051001	10.44750114	10.3330756	10.44162435	10.37199927
ALAS2_3		10.26861609	10.60562658	10.5507644	10.8913212	10.75054254	10.58032014	10.37507771	10.7867965	10.15527245	10.64483006
NCAM2		6.168047011	6.399177437	5.997650856	5.637361807	5.105132154	5.508457296	5.86198379	5.377526555	5.220535851	5.520737651
MI2_1		10.57433989	10.63273939	10.17254129	10.99385792	10.35471821	10.72596514	10.56423445	10.39791594	10.39086728	10.58763496
BBS1		4.255783623	4.830266653	4.273861212	3.918310162	4.944224838	4.511351454	0	4.782806305	4.951186303	3.977843574
FER3HCH_2		5.938893106	5.535901742	6.725556524	6.082049425	5.249880295	5.863967234	6.33230123	3.911117959	5.322170444	5.727030802
RPS30		14.46628094	14.43286014	15.09457835	14.49696836	13.94552932	14.05377048	14.27802683	13.98370563	13.90813703	13.66891476
ARL2		9.415546896	9.314089101	10.06193752	9.621730771	9.090504313	8.898151182	9.23571089	8.955480549	9.016991599	8.943816172
SNMP1_3		9.1956292	9.186587702	9.147364862	8.970364534	8.247691429	7.804805533	9.034570005	8.044040023	8.079050082	8.770258682
DGCR2_1		9.399522586	9.563924291	9.4978363	9.41483832	9.348603081	9.452476423	9.361489352	9.606706367	9.433227027	9.599947985
GP1BA		8.298283741	8.181212133	8.074771897	7.567453355	7.755180203	7.610568913	8.16955695	7.526322757	7.467473551	7.889342566
RPL18		14.82212231	14.79308775	15.46259799	15.13796412	14.41935253	14.50674596	14.66655462	14.39220943	14.30995953	14.18452033
PK92B		10.47232061	10.54371372	10.45300668	10.12797388	10.51515116	10.65538621	10.72667717	10.61010834	10.61602772	10.55969794
COL1A1_4		5.274863092	6.054272321	4.619762346	5.560968624	12.67848521	14.23123718	12.55763096	13.87222556	13.5936831	13.56948344
ARF4		6.33910548	6.503580522	6.725556524	6.464053035	6.401689048	6.322781177	5.805280392	6.599428656	6.519059093	6.431774507
RH3_2		12.20089059	12.30369398	12.6171748	12.12036735	11.66585946	12.02380937	12.10737909	11.25863702	12.01297048	11.8855851
DGCR2_2		9.373507621	8.799119949	9.349246627	8.886768115	8.773555137	8.659688787	8.789852707	8.531559111	8.85685451	8.748902707
BUB3		7.749719661	7.990774603	7.709721979	8.462283469	8.052273439	8.175040443	8.246112713	8.06520784	7.819980989	8.079272575
TOR4A		7.356968741	6.832383669	7.606804508	7.300076069	7.700802663	7.656770653	7.756188697	7.568442666	7.581185021	7.688621135
RPI1_2		5.383131508	5.959553461	6.594759637	6.187442694	5.988206357	6.563535795	5.86198379	6.332399391	6.165035118	5.761563757
RPI1_3		9.549376826	9.453125939	9.897256185	10.02153967	9.753809768	9.868869444	9.871710706	10.02812486	9.940339924	9.718947875
SLC51A		6.365742486	5.691356698	6.493495029	5.599670801	6.450443075	6.939591472	6.654661857	6.957395339	7.360047676	6.756789989
NR2F5		6.890864292	7.426462238	7.100918716	7.423863833	6.619866671	6.54961014	6.863481327	6.30418826	6.588699155	6.421012789
NUP58		9.243095017	9.337820233	9.377942894	9.242122744	9.992691519	9.922532958	9.947359285	10.16775525	10.03817831	9.95546134
ARP5		8.635804289	8.557768178	8.715295634	8.639900691	8.936443922	8.859164623	8.695498717	8.991310074	8.973394765	8.997319768
SEC61G		11.83860617	11.54679833	12.12454032	11.648317	11.64080457	11.34001604	11.34313536	11.54104438	11.22138591	11.23718131
CCT3		12.89121979	12.69473787	13.18632819	13.17609453	12.98577782	12.88165676	13.01665589	13.03592319	12.91908577	12.83890222
MMS19		9.611907027	9.966864101	10.00236302	9.775430152	9.671374492	9.726043001	9.937499072	9.840749624	9.829639163	9.667519761
CLIPA15		9.250260804	8.816115132	9.117045343	9.333935919	7.580016162	8.091003555	9.13001084	5.817516989	6.20105827	7.328687608
CYTH1		10.04376988	10.27658141	9.945983187	10.19585671	10.04124525	10.18599489	10.28333882	10.02055891	10.31687195	10.31864063
MAF1		10.71045903	10.72740993	10.77013568	10.64530192	10.57271565	10.52534872	10.65427741	10.48295826	10.42077172	10.71313784
RNF19A		8.058108659	8.060893825	6.384582323	7.252292068	8.425877713	7.701538598	7.420908726	8.20145702	8.181775594	7.950489555
SSBP3		6.979768984	7.143722172	5.874171138	6.782709056	6.485956935	6.793627687	6.747879374	6.667449234	6.475602173	6.354700118
ACO1_1		10.09839614	10.22533895	10.58069786	10.11132937	10.02725175	9.851947805	10.08025599	10.02055891	9.841099389	9.931965057
E75_4		5.749603753	5.777176288	4.694673145	4.931776148	5.454947898	5.075072	5.518291879	5.692497129	5.28908146	5.102731224
INTS2_2		9.158023872	9.055330034	9.375098817	9.083915288	9.169075764	9.288176835	9.169859578	9.168030873	9.290052613	9.193456457
C1QTNF2_17		6.756407249	6.286625507	4.619762346	6.377611197	5.164785154	4.39155996	5.518291879	5.555606593	6.475602173	6.08158424
SHOX2_3		4.137101818	4.598449761	4.063845314	4.869792732	3.280658395	4.452698683	3.736483071	3.911117959	3.677252185	3.319329938
SMC3		9.214070557	9.275288161	9.526315055	9.920065733	9.651963595	9.62839667	9.72848165	9.891406102	9.754358924	9.599947985
RPI1_4		7.496085283	7.353834378	5.739125167	7.671032144	7.411717436	7.583488044	7.918705	8.000749216	7.859962844	7.693100742
DLGAP5_2		8.545487454	8.267765002	8.491975764	8.419656838	9.130324863	8.798635252	8.793501478	9.104014529	8.97599608	8.936278156
CLCA4		6.391896585	6.600935483	3.67728004	5.778988684	6.18831076	6.402419792	5.969113023	6.957395339	6.779469366	7.29960691
EFHD2		9.912164524	9.824626854	9.815699003	9.546960387	9.679066309	10.1541385	10.12293402	9.809730245	9.748285064	9.776014635
E75_5		11.24848294	10.88953348	9.653817878	10.21779261	10.98061686	10.4929697	10.61666784	10.57142556	10.83243929	10.70705998
DLGAP5_3		8.365818107	8.032090494	6.725556524	8.146614776	8.65115102	8.389571428	8.467826163	8.812589123	8.845519246	8.543463887
MSMO1_3		6.33910548	5.909755116	5.467309254	5.938462299	5.303943969	5.794815928	6.116223629	5.837339527	6.109255584	6.174216347
ALPHATUB84B_3		10.74130177	10.62214861	11.09016533	10.72842046	10.79073871	10.79325168	10.70456119	10.63933705	10.56769604	10.61563131
COL5A1_2		8.756464931	8.651648535	8.538474483	8.241447018	8.369949463	7.370293048	8.789852707	8.242918611	8.347637408	7.908730862
RRP46		7.930098152	7.865759236	8.497216918	8.397861726	8.308463026	8.461988008	8.123914885	8.397786666	8.425829708	8.210053188
TGFBR3_1		6.736133765	6.143153781	5.628838783	6.584717938	5.812856435	6.72093283	6.312092883	6.154212276	6.615640425	6.273274565
RAB10		10.20550096	10.13205542	10.54318298	10.06885808	10.15316957	10.15758553	10.23451388	10.22436581	10.36926233	10.28268254
HR51		5.973943306	5.600107384	6.191171532	5.256382423	5.755807794	6.130371435	6.447944821	5.932561662	6.218738063	6.135242818
RAT1_3		5.708572027	3.656806373	4.063845314	5.560968624	5.330234565	4.866229784	5.587181489	5.174328236	5.669375947	5.479841426
SEC6		9.563828093	9.397754143	9.528876372	9.491443827	9.386680481	9.337638401	9.324137048	9.388946099	9.279561802	9.403474005
COG7		8.7412872	8.692716798	8.491975764	8.936749349	9.037636394	8.965252814	9.07110419	9.16018246	8.994075125	9.08173679
COL3A1_8		2.466218956	3.980008167	2.641851827	0	11.63817633	12.98130706	9.680024981	12.80926426	12.43282076	12.56143299
XRN2		4.467347081	4.243891081	4.063845314	3.918310162	3.956984842	3.870744268	4.061023983	3.911117959	4.325515469	3.319329938
CASD1_10		5.789500695	5.934869142	5.874171138	6.261723914	5.849672929	5.564929394	5.24741959	5.322330514	5.255215711	5.458950201
ATP5O_2		9.703509627	9.222724899	9.936368558	9.781755191	9.250487951	9.264927531	9.262285886	9.122308083	9.056854308	9.167937136
DOK7		9.221381598	9.00285702	9.093014927	8.988706655	9.67394299	9.539597982	9.584270743	9.647978576	9.767932328	9.664101209
PRPSAP2		10.1433519	10.23674424	10.27679073	10.39602514	10.34346829	10.13211398	10.45327936	10.42108852	10.37518675	10.2126483
CASD1_11		5.3300127	4.659988514	4.172671446	4.245639744	4.146450484	3.458708595	4.325797642	3.753130713	4.115066078	4.511812475
ALPHATUB84B_4		11.83444025	11.50496239	11.42525462	11.60200666	12.08890879	12.04536771	12.06309825	12.3120134	12.12912706	11.8941217
CYP1_1		13.49254706	13.61929138	14.03116573	13.90316022	13.57781337	13.54941586	13.62293039	13.57733395	13.44224569	13.38668686
TUB1_2		11.47869307	11.23866964	11.93574645	11.59244356	11.76946729	11.81811381	11.64880274	11.74894094	11.63133034	11.68991603
NTHL1		4.467347081	5.075820452	5.236081545	5.876771696	5.736279016	6.033640622	6.116223629	6.122251108	6.236203816	5.761563757
XRCC5		8.736192264	8.764516909	8.733175165	9.045881835	8.70990116	8.824887977	8.968320693	8.861808978	8.920358514	8.678358322
ACO2		12.41887364	12.33114659	11.77188653	12.26621106	12.21485311	12.13639976	12.44961962	12.30868911	12.27198296	12.27529323
MSL-2		9.127217511	9.063892942	9.549204832	9.3874504	9.473279434	9.446852609	9.109665975	9.456191424	9.33329949	9.366091325
POLE2		7.246641295	7.267504248	7.7365614	8.052101535	8.012237871	8.00687216	8.135461485	8.20145702	8.069338275	8.168835841
ALPHATUB84B_5		13.87643809	13.6444868	14.08926083	13.91339789	13.97336052	13.82306948	13.93725343	14.00700177	13.7336088	13.77579159
AK6		8.385476974	8.605471855	9.222071484	8.843080331	8.614182305	8.513113832	8.651944409	8.552696476	8.517963044	8.75748307
CHST9_3		8.936052294	7.771320333	8.43303026	8.023920123	4.723966937	5.993056153	7.971198144	4.698615317	4.037493044	4.990748563
PYROXD2_1		5.095510966	5.324124127	4.172671446	4.991205871	6.338334126	5.113443191	5.159669963	5.043919716	4.325515469	5.691650939
FAR1_2		9.340315029	9.186587702	8.307381609	10.07402115	9.10770502	7.676127264	9.569449684	6.387218751	5.9700494	6.807251167
ID2		6.041588082	7.277355582	6.594759637	7.357662961	5.381420691	6.695863781	6.429303216	5.264938431	5.927677933	6.08158424
PYROXD2_2		4.890654075	6.306004556	4.960586124	5.43821327	6.004623843	6.339064478	6.184511086	6.667449234	6.519059093	6.535194293
KEK6_1		7.947836846	8.202049606	7.244963435	7.881983852	7.95425333	8.210874444	8.123914885	8.069404388	8.163634088	8.096283332
UCKL1		9.9368012	9.721962187	9.690885565	9.681585115	9.546588532	9.888363726	9.68592645	9.53720334	9.566921817	9.489685423
C1QTNF2_18		7.555141556	7.805762505	7.464213379	6.641465385	7.821549634	7.409371556	7.353296678	8.318909062	7.926026212	8.089503079
YTHDC2_1		7.884773073	7.632385054	7.453468051	7.741949637	8.028385662	8.06186708	8.16955695	8.23172856	8.121961882	8.259217129
LSM8		6.65206482	6.616541239	7.207083041	7.015207498	7.178384845	6.971276976	6.917984545	7.431698999	6.958495771	7.37403083
CHMP1		9.88479946	9.939206204	10.04771951	9.804712606	9.783845063	9.884208498	9.838539516	9.917247194	9.973261485	9.789674048
RPD3		10.35922416	10.28392994	10.33941215	10.67618664	10.95866538	10.98717957	11.13672204	11.0084349	10.92823306	10.96171304
SLC9A3_3		5.095510966	5.600107384	5.628838783	4.666058582	5.954800046	6.20334193	5.553147835	5.670565145	5.447422224	6.249140328
UCK2B_1		10.41449022	10.23295249	10.50596707	10.35702269	10.39107645	10.37157568	10.12727778	10.20732906	10.30760805	10.32803199
CWC25		7.818826116	8.354079987	8.388595659	8.27770072	8.30183567	8.27575464	8.272498528	8.197628023	8.41819845	8.327078319
POP4		8.411278908	8.014528363	8.724263097	8.553823771	8.434991871	8.353957349	8.009351391	8.653973373	8.503611406	8.234844574
ACY1		7.847458993	8.122306909	8.538474483	8.079742986	8.264830805	8.435729224	8.368581516	8.343375039	8.208567161	8.372471361
RPL28		13.68562493	13.643892	14.40811055	13.91015379	13.39500928	13.41654183	13.46658987	13.43934486	13.28264672	13.16799948
GE-1		10.64807902	10.7029484	10.62446481	10.72623585	10.73279079	10.82105153	10.94908428	10.74149179	10.92082633	10.753373
CTLSE2		10.79128483	10.22533895	9.897256185	11.52177772	9.10770502	9.355757875	10.57381418	7.144048127	6.937295244	9.34347274
ANKFY1		9.799444865	9.920468572	10.1191492	10.12631804	10.04422628	10.05658182	10.0936365	10.01947482	10.16442445	9.883792351
PRELID2		7.217688811	6.791721538	7.059002613	6.956778437	7.552364392	6.971276976	7.218650369	7.550541638	7.634847334	7.693100742
PK17E		7.260902526	7.764332117	7.577413351	7.759147396	7.417859802	7.469775583	7.718299071	7.095490209	7.539586409	7.517326335
ORB2		9.119412028	8.561804287	7.453468051	8.523951085	8.531622035	8.450792715	8.348878467	8.118833275	8.3436143	8.391890358
NMDAR1		6.467628975	6.984457277	7.015832142	6.748673256	6.450443075	7.022587107	7.333382317	6.03910601	6.693571027	6.463586228
PHB2_1		9.555174715	9.444408027	10.09688133	9.823227964	9.664933168	9.610062742	9.60932932	9.656372204	9.657213493	9.541529262
FRRS1_3		9.52299406	9.822946267	10.14275174	9.67026588	8.91706057	9.223865471	9.40745495	8.805059142	8.808052205	8.782922154
HDAC6_5		9.396296254	9.038050223	9.234678039	9.571505831	9.501027894	9.311057406	9.603105362	9.583419725	9.687684983	9.478051334
PHB2_2		11.50663906	11.44121188	11.71397824	11.63731409	11.66230672	11.6295134	11.70944998	11.64135341	11.58692465	11.52915662
RFC5		9.340315029	9.242975458	9.85909078	9.598032067	9.846662959	9.813132448	9.69375771	9.825943532	9.881895847	9.973066037
RIC-3		12.06068759	12.34057418	11.68900339	12.04612112	11.41069875	11.59051474	11.92645951	11.32156276	11.64692231	11.53259753
SPT5_1		10.64943473	10.84634183	10.78628225	10.8152553	10.28166001	10.16787746	10.81818184	10.54680536	10.39476093	10.47183485
EIF4A2		13.973128	13.7212622	14.13232074	14.06100432	13.52952548	13.60759606	13.84037251	13.61505354	13.50988835	13.37836638
TAF5		8.090409842	8.597629978	8.5024391	8.414238851	8.318347326	8.576292189	8.444808271	8.346836553	8.3436143	8.358438854
CELF3		3.53113417	3.656806373	2.641851827	3.790317358	4.204452674	5.257470245	4.242824155	3.984064344	4.389355242	4.428296655
FER3HCH_3		14.08067469	13.50078465	14.52842382	14.31859717	12.53133047	12.59622037	13.81770649	12.23704877	12.52474468	12.47968727
NHEJ1		6.796119046	6.434824569	6.514324572	6.765791525	6.414032883	6.683163987	6.502466543	6.318362781	6.547319771	6.354700118
LANB1		11.15708199	11.19321048	10.63757746	11.12732909	10.88741673	10.93457105	10.95967805	10.95783384	10.72982964	11.16282871
WDR48		9.239498733	8.996907107	8.650912415	9.214334946	9.027629819	9.249935033	8.878412821	9.306017873	9.16340045	9.128791281
DHX15		11.19099246	11.15163798	11.30339125	11.5676448	11.37483783	11.39118078	11.36230239	11.56872978	11.41594112	11.22331121
LAMA4_2		5.095510966	5.468705064	5.467309254	5.67409314	5.356054624	4.567712561	4.858984045	5.174328236	4.863994119	5.102731224
GNAO1_1		6.284309032	6.362627147	5.841576171	6.484877793	5.736279016	5.536969642	6.371888052	5.350192486	6.336777995	5.540759088
TOM20		10.25976694	10.16691949	10.80858809	10.75866269	10.31741994	10.12038564	10.21559996	10.34869796	10.27840064	10.12998234
RPS11		13.52485245	13.24655161	13.94951875	13.69286011	12.89319702	12.9112265	13.07908945	12.92841281	12.92380923	12.76609508
PSMC3		11.42270926	11.43901929	11.79068403	11.58884099	11.41607854	11.42208202	11.46196531	11.52738125	11.24745842	11.33608907
SIK2		4.467347081	4.775710221	3.521383169	4.340096366	4.599792743	4.11724768	4.616883581	4.183082308	5.3545175	4.771064166
GNAO1_2		8.098373388	8.014528363	7.81420784	7.842189229	7.585483481	7.688888879	7.778453843	7.438204033	7.303178093	7.362827928
RAB5		11.44863845	11.43737266	11.31901414	11.25480546	11.31685451	11.23135333	11.29052713	11.25080574	11.27940011	11.3093487
NACHRALPHA1_1		4.467347081	4.719009342	0	3.790317358	5.19371149	3.870744268	4.061023983	4.119745168	3.868587539	4.804571003
